"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-02","0.48",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","87",",,W","60",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-03","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","79",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-04","0.55",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","76",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-05","0.65",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","68",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","78",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-07","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","81",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,S","74",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-09","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","78",",,W","62",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-10","0.52",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","82",",,W","67",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-11","0.41",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","74",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-12","0.49",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","61",",,W","51",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-13","0.59",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","60",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","64",",,W","51",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","76",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-16","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","80",",,W","56",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-17","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","82",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-18","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","84",",,W","64",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-19","0.24",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","87",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-20","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","90",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-21","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","73",",,W","62",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-22","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","72",",,W","57",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-23","0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","85",",,W","61",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-24","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","84",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-25","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","82",",,W","67",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-26","0.24",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","92",",,W","69",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-27","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","85",",,W","70",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-28","0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","91",",,W","70",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","93",",,W","74",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-30","0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","90",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-31","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","85",",,W","67",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","87",",,W","69",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-02","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","85",",,W","67",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,S","76",",,W","58",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-04","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","78",",,W","54",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-05","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","83",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-06","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","90",",,W","71",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-07","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","81",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","83",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-09","0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","74",",,W","65",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-10","0.37",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","77",",,W","64",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-11","0.14",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","81",",,W","64",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-12","0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","78",",,W","64",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-13","1.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,S","79",",,W","61",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","79",",,W","57",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","84",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-16","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","87",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-17","0.99",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","91",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-18","1.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","88",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-19","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","87",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-20","0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-21","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","85",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-22","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","83",",,W","66",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-23","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","84",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-24","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","88",",,W","70",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-25","0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","90",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","91",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-27","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","92",",,W","74",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-28","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","95",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-29","0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","96",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-30","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","88",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-02","0.42",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","94",",,W","70",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-03","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","93",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-04","0.23",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","91",",,W","76",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-05","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","90",",,W","77",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-06","0.72",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","92",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-07","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","89",",,W","75",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-08","3.44",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","80",",,W","71",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","86",",,W","67",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","87",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-11","0.88",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","91",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-12","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","90",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","91",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","94",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","90",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-16","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","93",",,W","75",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-17","0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","95",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","93",",,W","78",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","87","H,,S","96",",,W","79",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","89","H,,S","97",",,W","81",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-21","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","91","H,,S","99",",,W","80",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-22","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","96",",,W","76",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-23","0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","77",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-24","0.37",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","87",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-25","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","88",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","90",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-27","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","89",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","94",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-30","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","95",",,W","76",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-07-31","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","90",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","91",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-02","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","87",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-03","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","91",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-04","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","92",",,W","76",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","89",",,W","73",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","92",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-07","0.90",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","94",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","92",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-09","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","93",",,W","75",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","85",",,W","66",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","86",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-12","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","92",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-08-13","0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","85",",,W","77",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
