,influent
6303,351.3221633281979
6304,335.4632033302004
6305,326.62255333149903
6306,343.31448499699974
6307,353.5152649951982
6308,354.13410999129877
6309,367.20212833709826
6310,328.80832666090043
6311,336.4225133253997
6312,350.1008983297992
6313,351.08388166269873
6314,350.8950933196989
6315,349.65809166379876
6316,349.5417833222983
6317,352.4054566651
6318,349.533203334999
6319,347.9793216556983
6320,349.49809666069876
6321,401.86659834050073
6322,351.08388166269873
6323,346.33330498739844
6324,346.1493116652999
6325,343.08650332019766
6326,347.1754433260987
6327,347.13174332959943
6328,372.2680600071994
6329,349.37372333289954
6330,345.4585566531981
6331,339.2513399977001
6332,340.02152666559977
6333,338.83238166489997
6334,330.99762499550064
6335,331.68516165879925
6336,337.9969183307005
6337,352.42317832780054
6338,361.4863266591988
6339,325.5722849944986
6340,344.42055666639976
6341,338.3428549954001
6342,328.10288499039905
6343,334.70535833099996
6344,332.69784666360016
6345,330.99762499550064
6346,328.2254583258993
6347,332.8360449997995
6348,332.9848350007991
6349,336.48010999209964
6350,328.7459149926992
6351,328.5469166565991
6352,336.4225133253997
6353,333.4249899958008
6354,345.22298499649867
6355,386.27290832409665
6356,338.57743166109884
6357,344.9292749984991
6358,343.0042549984999
6359,327.7886799913983
6360,334.2277416698988
6361,332.84739166909844
6362,325.2012549914984
6363,328.10288499039905
6364,345.73435499729845
6365,352.9519516663989
6366,353.0799299915988
6367,352.9519516663989
6368,330.96338665909917
6369,330.8506916591992
6370,332.748051665399
6371,352.93408998710055
6372,347.4047749928998
6373,351.0524516585983
6374,355.2685299889983
6375,344.6074199929998
6376,351.36383332129816
6377,355.81539499089945
6378,352.17569166009906
6379,347.85382666219994
6380,343.4185833353994
6381,351.8980016594006
6382,342.9586499984999
6383,340.93934499359955
6384,327.75769832469825
6385,327.9308083239992
6386,363.582064998199
6387,402.29384333600046
6388,399.8992616716006
6389,376.3190750033005
6390,380.69105167560036
6391,408.2420566714013
6392,377.85451833360054
6393,409.42816666640203
6394,469.5909899917977
6395,457.2555550123986
6396,402.29384333600046
6397,411.0786800076
6398,352.97710999159875
6399,402.29384333600046
6400,399.94486667160055
6401,380.76289000890034
6402,401.17226833880045
6403,404.90259833980053
6404,376.8359800111
6405,381.4019683410007
6406,408.0104683380013
6407,408.0870550047013
6408,380.4122016775998
6409,374.13809333530014
6410,376.2976950072995
6411,370.2830216759995
6412,404.9960300065005
6413,409.6185966712014
6414,373.19531500739976
6415,401.6591900032004
6416,406.69486667240113
6417,376.3190750033005
6418,378.02008667600063
6419,379.78013001139976
6420,366.09363666919876
6421,336.3647599956002
6422,339.7034949943001
6423,338.65480166119886
6424,344.73999333189914
6425,357.5179083288003
6426,349.01234332400094
6427,344.7090116651991
6428,343.0042549984999
6429,325.34493165809835
6430,328.0719033236991
6431,393.74140833549905
6432,349.7116383274988
6433,358.74828166419877
6434,377.0598566772997
6435,377.1954050096992
6436,349.2910366526986
6437,357.07383499039884
6438,342.8945666553993
6439,344.78559833189917
6440,344.73999333189914
6441,348.70577832650093
6442,352.84105666110014
6443,345.92287499390085
6444,358.28007499539865
6445,356.60319832259955
6446,440.43187332249823
6447,358.28007499539865
6448,344.78559833189917
6449,340.76095333249987
6450,331.61551833529876
6451,326.7833399990992
6452,336.7241066618004
6453,353.0080916582988
6454,345.47939998489835
6455,351.08371831589795
6456,352.9519516663989
6457,329.0883349927992
6458,328.10288499039905
6459,345.73435499729845
6460,382.32426999219734
6461,328.0719033236991
6462,353.0080916582988
6463,382.32426999219734
6464,328.10288499039905
6465,339.0485616644002
6466,334.8876283243986
6467,328.0719033236991
6468,353.0080916582988
6469,345.47939998489835
6470,358.93682999809874
6471,353.1255349915988
6472,359.259634999998
6473,329.0883349927992
6474,327.75769832469825
6475,327.75769832469825
6476,328.07472332479824
6477,328.4199099904991
6478,337.8953433306003
6479,345.81324499250024
6480,352.8513683153021
6481,342.5911483315004
6482,338.63807499329914
6483,327.7886799913983
6484,338.92447666510003
6485,339.7034949943001
6486,339.2021116612989
6487,350.37792332929786
6488,355.1063199933008
6489,354.13605665959824
6490,339.1294666647004
6491,328.41609499139827
6492,328.69633665809823
6493,339.1565066612989
6494,349.7162316593008
6495,350.1846033286978
6496,365.0331049943989
6497,361.439723323199
6498,362.2979199890985
6499,351.8747549897986
6500,365.6577166606992
6501,347.3078266609996
6502,352.4836333285978
6503,346.3904049900002
6504,352.00770332800005
6505,341.49010166589994
6506,347.8884766632993
6507,353.83807665939963
6508,340.17825166649976
6509,339.3839499945989
6510,345.9643883319992
6511,341.7317266665
6512,327.8786816565992
6513,343.47497833189993
6514,335.2164483229997
6515,333.1169699947007
6516,338.68578332789883
6517,349.86757832859774
6518,364.8345649943989
6519,366.6653833288988
6520,353.12133665639897
6521,349.0415899927988
6522,341.402594994199
6523,366.63213332869856
6524,484.0928099990005
6525,344.5397416541991
6526,346.64474665299883
6527,350.7206783280999
6528,341.7203650019004
6529,352.5170933259991
6530,353.7756516615005
6531,328.2284216580982
6532,329.08712832379905
6533,331.56555999259916
6534,329.10335165949925
6535,336.4892983282989
6536,355.7365749949003
6537,353.3493483207006
6538,356.3024916577994
6539,348.0585066572997
6540,366.6653833288988
6541,353.045673322999
6542,347.15621165829964
6543,327.24243165869956
6544,342.55100999739994
6545,344.6030066619994
6546,345.87262165569933
6547,343.32191999429983
6548,473.82136164869735
6549,452.3742516694
6550,354.56647499709953
6551,350.13825498859865
6552,349.8358833231993
6553,344.9921233216987
6554,348.6301883176997
6555,350.73886164779873
6556,340.9002833206994
6557,346.3873766612997
6558,351.8111866510982
6559,338.0807566524007
6560,341.88856499379773
6561,367.08945499549884
6562,330.7746899886998
6563,347.1984866532
6564,349.94225166089876
6565,328.21884498840035
6566,320.34090499139967
6567,347.8516749907994
6568,358.9134666620985
6569,355.96588499519845
6570,357.8263699914995
6571,365.2011749943989
6572,362.0874616550992
6573,313.77400832350025
6574,308.1138733344003
6575,297.44065780418526
6576,303.3936050007016
6577,386.7690983471016
6578,291.650733338401
6579,257.8754816747019
6580,253.977371671802
6581,265.39189835210016
6582,290.29454335299727
6583,431.95784668749894
6584,327.3676000071991
6585,348.0206033328981
6586,304.29116416869965
6587,313.5983733326003
6588,286.8726466685012
6589,286.234276659601
6590,294.7577374996992
6591,308.9310249998005
6592,499.559829992798
6593,310.00817332890045
6594,280.28816001209907
6595,286.64524166330017
6596,290.97403666610006
6597,348.7972983331999
6598,356.54045499869983
6599,307.84559332819896
6600,296.88864000280125
6601,320.73973999720096
6602,324.3718783348987
6603,330.3605100000977
6604,342.5197916682014
6605,324.73004668529956
6606,300.325696678701
6607,287.11690499699955
6608,302.33668333639906
6609,301.40810831919816
6610,328.67303665339864
6611,333.8081649897
6612,340.05847832530065
6613,322.69195333009935
6614,338.39115332329965
6615,353.6700433280986
6616,344.6397949920986
6617,340.1682799819982
6618,328.219634987
6619,464.5661549838024
6620,458.78024499789944
6621,388.62550333509967
6622,350.6447599952985
6623,352.0584116579984
6624,330.60612333089915
6625,326.74173166780065
6626,323.1037366681988
6627,322.14187999699936
6628,335.46325497720215
6629,337.63488332750006
6630,311.16425665819935
6631,381.1177116627
6632,313.8820199888986
6633,457.9162399955991
6634,401.52225666620063
6635,448.40399833179924
6636,327.5550483304998
6637,451.2749849878
6638,340.38384832159835
6639,321.63213832620085
6640,320.7748149971992
6641,313.7040266672998
6642,302.46584498729806
6643,324.1613550032982
6644,289.06299999720056
6645,374.21304000609916
6646,384.5490200017018
6647,351.83220334949687
6648,331.4851983451983
6649,338.1103591724987
6650,338.4942300127989
6651,367.90076167509983
6652,320.4192358263025
6653,339.9846983336995
6654,351.63878500160064
6655,339.7550000110001
6656,310.7224083215017
6657,346.6904050022986
6658,276.1224146670681
6659,323.7025183442001
6660,297.90365998230016
6661,326.68050498390073
6662,344.1317683254995
6663,327.9248399965993
6664,334.4067799944977
6665,348.911981658999
6666,344.90506832509914
6667,335.0270116489999
6668,321.7622449903998
6669,322.6652549858
6670,324.4249016544006
6671,290.8034033394002
6672,315.1319166602998
6673,332.4409399853002
6674,326.4358549920001
6675,337.63433832729953
6676,324.2116233255998
6677,327.8494649919999
6678,329.6132983234997
6679,335.6767766533993
6680,329.5241799874999
6681,316.30080499499905
6682,332.5137699856002
6683,327.6289149863998
6684,313.11825165590017
6685,336.0883349847995
6686,344.12896498409964
6687,342.99869665049994
6688,317.5473499917995
6689,343.3067649864006
6690,340.1712949929
6691,336.0396166605978
6692,348.0884983271986
6693,343.86550499189934
6694,337.85242832339947
6695,337.30621332489915
6696,348.40080832999934
6697,348.15828666249956
6698,341.48406332649955
6699,348.00496999539945
6700,328.3353066557998
6701,329.8858783267
6702,318.45805332579977
6703,323.4294099950997
6704,327.95757832529995
6705,339.3782799933999
6706,336.7345999863987
6707,336.67995498649873
6708,328.78371498819985
6709,331.62936332249916
6710,335.50176665949874
6711,325.47562999039997
6712,329.90854499439905
6713,323.3665149947992
6714,336.7547299844999
6715,339.68072832279944
6716,347.34681665629864
6717,329.0639116597997
6718,342.91951499039953
6719,340.2339216595993
6720,348.5227633238993
6721,354.2497466582995
6722,338.3550249850002
6723,350.72276332619913
6724,342.66902664980086
6725,344.8311316593005
6726,341.2258133183999
6727,438.8591933256989
6728,340.07482998389906
6729,338.7014433195992
6730,343.50337832009876
6731,346.8258316548997
6732,353.51089332629897
6733,351.1032849934989
6734,346.9841833202993
6735,314.8314949954991
6736,327.6561866575991
6737,325.87784999239955
6738,314.67051332380015
6739,343.2061783194007
6740,338.1218833204004
6741,320.19145167599913
6742,301.6245300034014
6743,307.81724668280225
6744,300.5656366655988
6745,259.44424500329984
6746,321.14011332910184
6747,328.46134166080077
6748,343.8048566571014
6749,311.02773498909863
6750,309.06865165869885
6751,327.8416049967001
6752,322.99735333249953
6753,330.72840166469985
6754,312.6536649890985
6755,313.7445766562984
6756,311.4045649922996
6757,320.676001652999
6758,459.82949165750045
6759,414.9068233382985
6760,333.68024332310006
6761,338.4605066557998
6762,336.3738683115022
6763,333.39878665210125
6764,322.59828832160133
6765,289.4344833439995
6766,288.6648183456995
6767,254.8524300108018
6768,309.47767001210144
6769,304.6227500010015
6770,299.8674716672012
6771,318.51869333160005
6772,296.9221100029004
6773,310.4340899994003
6774,277.55555500170055
6775,315.792198339799
6776,261.3854799915009
6777,364.8469816575008
6778,317.4110850037995
6779,313.6719700071992
6780,297.0485249965994
6781,286.57436666919904
6782,317.4327149898012
6783,326.93490665239966
6784,342.1176649806988
6785,330.7830533215
6786,346.1668933236993
6787,329.7888633207004
6788,338.998189993
6789,339.841214986699
6790,337.2759699857005
6791,335.40170498880013
6792,332.67809333069914
6793,337.9932899857007
6794,342.8885883171999
6795,314.7676399893999
6796,329.26653998539973
6797,329.7637599884999
6798,335.7064399921996
6799,343.98484832879944
6800,334.0288416580006
6801,331.9848633197995
6802,344.30830498650045
6803,331.68156998759923
6804,307.1195666620003
6805,296.02959166750014
6806,311.3283799924003
6807,335.60850165389905
6808,339.56872332109873
6809,333.904226651799
6810,337.06979499409874
6811,345.2918033261988
6812,348.1900916502994
6813,337.65207665540004
6814,340.0997066565998
6815,327.15154333029983
6816,337.8558616580001
6817,330.18871833060007
6818,313.3464949891985
6819,310.4499616592987
6820,325.9274199968
6821,315.0692433213992
6822,315.9860433239995
6823,310.47528332609863
6824,325.99855832799994
6825,321.45043666319924
6826,343.38686832590014
6827,330.01258666430004
6828,310.0052766595986
6829,328.42209833039976
6830,328.23402999709975
6831,332.94664166469994
6832,333.74202832059996
6833,341.19812998829934
6834,343.3554883166009
6835,339.79734832130066
6836,331.2486733238001
6837,326.21074500190036
6838,328.90681833210004
6839,321.2229949933003
6840,313.8241349914994
6841,324.35668832670035
6842,314.50188665579856
6843,321.059274985899
6844,328.8640233304998
6845,330.66382999590036
6846,317.0623399901994
6847,314.61248332409946
6848,328.8640233304998
6849,337.78031165800013
6850,329.5880449977992
6851,336.1682266605
6852,338.85797332510015
6853,335.23742332749777
6854,346.1680299940988
6855,337.8650966500995
6856,401.0643883313996
6857,346.2509283268984
6858,352.2563333285989
6859,348.44883998889924
6860,325.34572500009926
6861,322.7507016565995
6862,319.5229016561985
6863,327.4774949873989
6864,342.9922266587994
6865,363.31716666349865
6866,332.0326566598001
6867,327.5645899904984
6868,329.1415999920998
6869,319.4474149982995
6870,324.1860649996993
6871,326.931098335899
6872,333.6487199981998
6873,330.0852916654998
6874,310.03570332599867
6875,328.79026333089985
6876,315.58697665479923
6877,316.76022165689943
6878,315.35899832439947
6879,314.84426998969855
6880,314.10437498949847
6881,322.5793766629993
6882,339.9823166583007
6883,322.6594316635993
6884,345.98727332600066
6885,313.5610166562984
6886,313.0266333221985
6887,324.98917167129946
6888,329.8403116546007
6889,323.23558000570057
6890,343.5671166499001
6891,339.25426331650044
6892,342.9347699816
6893,325.37498335240014
6894,263.2868233271001
6895,257.35513334770087
6896,270.892199995299
6897,332.47502164820105
6898,287.546403339801
6899,299.4804366646008
6900,344.50974167229987
6901,346.931854990699
6902,337.74231832569916
6903,333.71474998789944
6904,348.27115665499974
6905,358.13341665749886
6906,352.1999149871986
6907,354.60206832259956
6908,349.7709433263992
6909,359.86484666149835
6910,358.4595699953987
6911,351.5602983285978
6912,353.0659283270991
6913,345.98496999270054
6914,346.34945499849914
6915,344.36084165910063
6916,350.7774083265008
6917,339.293296660699
6918,352.4815516574988
6919,342.9861183346996
6920,342.91229165870055
6921,340.6613566621976
6922,336.7477149907989
6923,334.78678999449977
6924,353.6032733173989
6925,345.5059716569996
6926,357.25929165939885
6927,356.0970199890991
6928,347.3714866575992
6929,344.4863416626989
6930,346.7239083268984
6931,351.11076332089897
6932,340.9240583192991
6933,344.73226165379873
6934,352.43245665969897
6935,345.0512633273988
6936,334.8658799971999
6937,345.74159164949816
6938,319.0327266611
6939,338.0719549894999
6940,344.94091665800084
6941,319.10306667970195
6942,312.8884216524004
6943,317.7391733426992
6944,296.76468832850014
6945,260.5138173628
6946,341.32854666910305
6947,277.54989333219964
6948,338.1352933467013
6949,344.15437832960123
6950,316.2014716776003
6951,323.3535066680008
6952,303.8038266599037
6953,337.9341183209002
6954,321.37099500139885
6955,328.94564666389977
6956,338.0618449895993
6957,340.7556383230999
6958,328.8640233304998
6959,334.3606549998
6960,330.7981883312995
6961,339.6082083334997
6962,325.2240716604987
6963,338.17479999820017
6964,317.9518883278996
6965,326.2754983291002
6966,317.35421832359935
6967,317.48522499039944
6968,318.99518832349946
6969,334.73070832069965
6970,343.6417783263997
6971,326.8976683335993
6972,331.0719849963005
6973,333.36953833239966
6974,317.10838832559944
6975,326.1517666631005
6976,317.7372683267001
6977,311.23719166019873
6978,332.96213498949913
6979,374.64865166209916
6980,348.32097332369887
6981,344.7151349977992
6982,344.20818666839955
6983,349.22135665970063
6984,342.3860683344996
6985,343.8876616591
6986,341.33869665679987
6987,349.2874433228995
6988,345.6304499878996
6989,337.00371666389924
6990,340.28374166219766
6991,340.4783566586999
6992,333.6251816489007
6993,347.6934966589001
6994,342.48795498580046
6995,340.97884832889815
6996,322.66289998669987
6997,316.5147999962008
6998,340.6040583200997
6999,343.9943066529991
7000,353.83731499189906
7001,359.3241016605985
7002,359.1600733287988
7003,345.5147466652992
7004,345.45486166529923
7005,348.9307883295
7006,352.47580166020055
7007,344.2338516684996
7008,338.8963283126024
7009,336.3164749943001
7010,336.72617999719915
7011,336.7698216684995
7012,341.9533999795025
7013,337.8835499844014
7014,343.65702665899994
7015,350.57042832650075
7016,335.5813300017994
7017,335.48004165700075
7018,336.21571999359776
7019,349.57667332629904
7020,342.76603664980075
7021,340.7796133164007
7022,339.28775165049876
7023,343.4512566574002
7024,348.7731866575994
7025,366.8360466625985
7026,360.02215666109845
7027,358.858003327999
7028,349.1683766488012
7029,346.052658327
7030,337.02557666059784
7031,353.17347665879925
7032,336.7778599911003
7033,344.24016166859957
7034,347.35865831930164
7035,351.29025832560006
7036,347.2379516627001
7037,344.24016166859957
7038,349.3649183299001
7039,328.3704899913983
7040,349.0041666598004
7041,353.54382999520004
7042,348.55525666280005
7043,349.20495665980064
7044,349.1602116622978
7045,343.9575533241002
7046,341.1656783233999
7047,354.0710233190994
7048,344.2728699831
7049,346.5983166517
7050,350.7511199887993
7051,347.31292332389955
7052,355.7693049940989
7053,341.3087899906998
7054,350.6425466523995
7055,350.7898733279
7056,332.9589899974993
7057,333.0094616633992
7058,328.45879500099943
7059,333.0070883147007
7060,330.5959383308991
7061,330.82726831249767
7062,337.92639332230016
7063,327.6670699964993
7064,336.00956331710046
7065,335.95145831969955
7066,330.1287016539001
7067,328.3340799831001
7068,320.3382116556002
7069,328.8544399877996
7070,314.5555983244
7071,341.38511164919987
7072,338.0124149882996
7073,329.80769332839895
7074,341.05017331709814
7075,336.31825332409915
7076,332.4366116555995
7077,315.8281983276996
7078,343.6340883197991
7079,357.3704533237985
7080,338.2981099942988
7081,337.7388249889994
7082,335.9050583163984
7083,324.09562498579993
7084,320.8153799913008
7085,291.29702667240065
7086,307.52725333400093
7087,308.3296033326003
7088,329.38871666600056
7089,319.3582366625015
7090,319.3582366625015
7091,297.5167533291
7092,307.54051166060003
7093,306.4781300044996
7094,324.00080833180124
7095,319.95660000770033
7096,318.19117499260005
7097,326.57091998879986
7098,344.7738933277986
7099,339.41602665529945
7100,318.23737999509916
7101,297.5381383350993
7102,292.0698016560992
7103,292.04176567700097
7104,289.17815499959926
7105,284.87193666949935
7106,312.2810700067985
7107,340.0569166654993
7108,283.91479500319946
7109,343.77928500360065
7110,326.13770500220096
7111,318.8291616560002
7112,318.4154083343997
7113,322.7733049923005
7114,279.3364050011998
7115,284.19380666199925
7116,306.12263832810027
7117,289.2779233331991
7118,294.0253350021011
7119,429.2600383356002
7120,341.9512199816987
7121,336.7622916558996
7122,312.00140999320007
7123,339.28083665419916
7124,341.5480949823979
7125,334.31564665159897
7126,334.0785199790996
7127,314.0623866737009
7128,285.92740165929985
7129,263.3275666675018
7130,329.57105167419945
7131,302.1995833280005
7132,330.0381700018993
7133,294.2565816646984
7134,294.5830716824984
7135,289.02714834179875
7136,318.22514667790034
7137,298.2945766860997
7138,303.5323616641981
7139,275.27281084229776
7140,287.903903336098
7141,366.38530833130096
7142,311.75380833860214
7143,333.1176233179008
7144,345.8504049825002
7145,346.73167164969976
7146,338.46349499349776
7147,331.05785833039914
7148,347.9966049936987
7149,342.14115998809956
7150,337.981733315299
7151,344.7757466481001
7152,348.2309899896995
7153,333.7625733261978
7154,349.3950233163981
7155,344.9307499882993
7156,338.76904164869876
7157,314.46674499529917
7158,314.55293666109924
7159,313.2797399940994
7160,331.3326649863996
7161,320.72378665810055
7162,290.9120750000005
7163,322.65232331929985
7164,332.2818566522996
7165,328.41937832199966
7166,335.2101566509992
7167,347.1599583189996
7168,336.84435665280023
7169,364.170016661199
7170,351.87285665699875
7171,338.99822832099875
7172,356.5413466609992
7173,338.55162998959946
7174,339.6902966502987
7175,338.4044116484996
7176,339.0672483422993
7177,299.31400332810017
7178,281.33732333410063
7179,310.9534666565973
7180,260.7498649848994
7181,280.7954099875002
7182,281.0361849992998
7183,302.14511666140044
7184,291.97685998440124
7185,293.3895266549993
7186,330.02097167980037
7187,351.50703498019755
7188,325.77356499099983
7189,346.99411332199986
7190,349.07750665639935
7191,339.21354665239846
7192,349.2724449883998
7193,357.27994499289895
7194,365.043518327099
7195,342.07059166049925
7196,366.7203166584987
7197,338.67082832329845
7198,349.39233498749934
7199,339.90767499359777
7200,348.5885599847981
7201,337.29331498849933
7202,342.4765483169996
7203,339.59674665019867
7204,338.37035165019944
7205,343.0703299911997
7206,334.99590164799963
7207,325.24429334270064
7208,335.53983499140077
7209,337.7320949892994
7210,387.4076316722974
7211,363.7119533276044
7212,251.66687335239928
7213,255.53452833690025
7214,258.7724416734004
7215,230.41710832780063
7216,233.79167833469933
7217,291.30931500930103
7218,273.7287583304007
7219,281.55373833410175
7220,286.9615766722985
7221,293.95223832219983
7222,289.2188566692012
7223,290.7811283406009
7224,281.9413199940013
7225,293.1356950082011
7226,292.1293464501569
7227,284.98055499310107
7228,280.85241999180124
7229,291.9800249974005
7230,284.0299266577013
7231,308.94103042445164
7232,338.5647169874655
7233,326.68888500890097
7234,347.4097214875708
7235,345.3579666612003
7236,344.0992133317024
7237,319.9535902257995
7238,306.05171001279865
7239,387.07683833160013
7240,397.9703416553006
7241,218.90853165410073
7242,269.99385166250175
7243,273.14819000560055
7244,349.1374216638022
7245,347.1840033295027
7246,314.0216568087564
7247,347.92718166600173
7248,347.1081150025024
7249,355.74414667200324
7250,348.683831667802
7251,338.2550716624004
7252,343.0745649989988
7253,345.8101349984021
7254,339.36711169522755
7255,345.76845833130164
7256,330.2837088195725
7257,239.21141833040144
7258,267.2954150073008
7259,285.8479583251989
7260,413.31121166409764
7261,247.83373165990102
7262,251.8262399951997
7263,265.4543799926974
7264,228.29194665779966
7265,259.68548497909836
7266,233.73293666709966
7267,278.5725749984995
7268,260.74764997899877
7269,260.31502332509814
7270,258.60299499429823
7271,381.3519283348003
7272,295.07696833020015
7273,295.2502516569998
7274,289.8237999899002
7275,284.6663816601002
7276,276.33957498739915
7277,273.4877483266007
7278,244.91702666070094
7279,244.809676657501
7280,250.80232165460012
7281,284.5816116622004
7282,279.1306333272007
7283,288.52303332110046
7284,285.46518000619903
7285,280.32190833120177
7286,290.42179167400116
7287,290.4126400072011
7288,283.70504166090217
7289,339.884684982098
7290,349.6238166557984
7291,362.02213833169924
7292,340.073418315398
7293,324.4360166549018
7294,341.8615666533983
7295,328.45682331990116
7296,327.9726416529012
7297,350.6779616565997
7298,349.40669832219834
7299,336.89435665080185
7300,362.0521499984994
7301,342.451803314098
7302,333.2141033183012
7303,337.3121183176018
7304,339.72543999409703
7305,342.387723320398
7306,340.29810331719796
7307,319.1897466664006
7308,324.50401832150175
7309,325.47901498820147
7310,357.59518998960004
7311,342.6779266565972
7312,326.80200998880156
7313,327.44044332240156
7314,327.4832699891016
7315,327.49657498910153
7316,357.70856165630005
7317,343.178271647898
7318,342.669628314298
7319,342.669628314298
7320,342.908583314298
7321,339.2577333170981
7322,365.22146000029954
7323,364.07400166150006
7324,364.05518166140007
7325,362.7493099937998
7326,361.9603949933992
7327,362.25858832679916
7328,364.6604333281002
7329,364.7212233281002
7330,363.2646116606
7331,362.6681116602993
7332,362.58995832669933
7333,362.5272116600993
7334,362.85824999359977
7335,364.2328916612
7336,363.6905499997994
7337,336.12630498700145
7338,334.9112999933987
7339,345.2141783322001
7340,406.0648633366978
7341,407.76453667740054
7342,386.63845000029994
7343,402.7898350014973
7344,389.39671833079916
7345,387.15445666439916
7346,385.23076832999925
7347,386.0631233329
7348,385.23076832999925
7349,415.00811166890037
7350,404.6812350024975
7351,405.5328316696972
7352,403.1095416716997
7353,403.2009616701976
7354,394.94006166849863
7355,391.6600966679001
7356,405.2634416663973
7357,410.6109666727962
7358,391.23424000130007
7359,394.49987666749905
7360,392.5266249985994
7361,403.30237166739704
7362,400.20567833769945
7363,385.79415999959997
7364,391.8114416630992
7365,393.51772166979924
7366,394.948415002398
7367,391.37791666789997
7368,394.2983383322995
7369,405.36101833159944
7370,401.5152150005972
7371,402.86290333459726
7372,394.01350333019917
7373,384.0099850053001
7374,393.1676600001991
7375,392.51978666589923
7376,391.55527166610034
7377,386.7627216628994
7378,387.23678166149955
7379,388.1541333299995
7380,390.0065949974991
7381,394.1865516668991
7382,391.99897333129985
7383,390.62625999910006
7384,393.22124832999975
7385,389.6818916707997
7386,396.9010149997976
7387,393.71420333449856
7388,406.8176933356975
7389,390.99433833079917
7390,399.6963816690985
7391,393.5972316661993
7392,388.204703332298
7393,413.937590006897
7394,320.32467500269905
7395,392.47830333269906
7396,395.6123566685999
7397,400.0980900052968
7398,340.67041333450027
7399,349.0464683343002
7400,263.06607498219836
7401,256.62751999590034
7402,397.7769733376997
7403,390.62680166959973
7404,424.85008500340086
7405,303.182413327401
7406,306.19927499800025
7407,368.75450833679974
7408,413.4336866659002
7409,306.7937749967013
7410,401.5015733373997
7411,397.812646673197
7412,410.64108500649667
7413,366.47019666999995
7414,416.94943499350035
7415,305.00048499650126
7416,275.0060866550014
7417,292.27106833940036
7418,275.61730666489996
7419,290.2233516731002
7420,272.97522332020105
7421,267.9407983276014
7422,272.6119549868009
7423,265.9939616606015
7424,262.0756099906023
7425,273.7304249927406
7426,282.20454332349993
7427,259.6459933304018
7428,274.74659332340013
7429,277.9335183242998
7430,277.39250165729953
7431,313.28153165910055
7432,282.2480183223008
7433,291.3659883417012
7434,278.3498433278009
7435,284.78958666650044
7436,280.90334665709986
7437,263.20120499160214
7438,259.21428999760116
7439,310.5420383341992
7440,294.381101249581
7441,275.3741249906011
7442,306.93250667360104
7443,276.95424168701163
7444,279.0650428930337
7445,277.07050168751164
7446,309.7984266707002
7447,261.765706659401
7448,292.8429683292005
7449,295.3027063976175
7450,308.66772500689984
7451,268.7901033251013
7452,297.21586892134405
7453,296.55204332480145
7454,306.1186883336001
7455,278.87378289989357
7456,264.43435665810256
7457,263.67719333170135
7458,318.52331666320015
7459,295.308535004101
7460,308.23637667110046
7461,267.84093498140317
7462,378.7075966692996
7463,346.0909716751986
7464,412.3554983271008
7465,416.498399989901
7466,411.0507666720975
7467,406.4653416730962
7468,405.25092000529645
7469,416.8092249945007
7470,304.9355783391996
7471,289.34919000739944
7472,298.88204832950044
7473,282.73206666539903
7474,379.6312366719009
7475,413.647041670797
7476,394.54840666429953
7477,311.2843166672002
7478,397.66757167040015
7479,310.0956216682999
7480,412.50568499070084
7481,287.1035049974003
7482,418.7811033269007
7483,367.09042500280026
7484,323.25090000339907
7485,267.14466667349996
7486,317.35038666939954
7487,330.5792650025994
7488,355.3873883381003
7489,390.05687666649936
7490,417.23818666990036
7491,402.137155003098
7492,391.03669833459907
7493,388.324751671101
7494,406.14386500109737
7495,400.40357333599803
7496,387.0773666644992
7497,388.4950966628996
7498,392.5532016667981
7499,387.15445666439916
7500,387.0944966644992
7501,387.1010299962994
7502,393.05768000500143
7503,400.51410333449763
7504,393.4713166674982
7505,408.54123000119773
7506,398.5196200018979
7507,403.0173799975972
7508,402.2276666683974
7509,390.02256000039887
7510,394.48042333369807
7511,374.14251333189884
7512,369.40852166379943
7513,369.4411849970994
7514,367.90060833029906
7515,358.1184099995993
7516,370.1444183304987
7517,368.1695516700001
7518,368.8455450037001
7519,368.0958650030001
7520,374.25678833199885
7521,357.525053332499
7522,366.05423999659797
7523,359.76836666049786
7524,359.953433326798
7525,361.82672166039816
7526,364.7158283250978
7527,362.00929332479774
7528,358.6413799942979
7529,356.787186663299
7530,354.86901165679853
7531,372.7871116551993
7532,360.27209665379866
7533,361.4105383208987
7534,363.041274989899
7535,354.3514966561988
7536,355.32377499609885
7537,372.19178832199754
7538,358.76087832059807
7539,349.13406499800004
7540,377.55975332819713
7541,398.4747433372007
7542,407.6718783440006
7543,411.66951833290096
7544,384.4351100062997
7545,449.1279216677994
7546,435.5040216630993
7547,415.7125349976994
7548,371.45627332549833
7549,372.71359666319864
7550,393.01844000099993
7551,393.74765333290037
7552,384.7211100063996
7553,377.56522000570004
7554,383.18963334039967
7555,378.61160666579764
7556,432.0905183274003
7557,402.1922433363982
7558,369.4983999926009
7559,325.6553016662006
7560,362.88251999950097
7561,379.2474016581971
7562,382.49956166349915
7563,381.14746499469794
7564,401.93669334389705
7565,368.7189133270983
7566,348.3108016690007
7567,344.8045650007026
7568,362.7739050054009
7569,355.9666016517994
7570,325.39755166270106
7571,308.4780783273997
7572,285.57038500379787
7573,355.03607998380136
7574,377.6009799811988
7575,344.525799992499
7576,399.8860883280968
7577,405.14168500199764
7578,403.1097666709968
7579,392.7070616644995
7580,408.4203466677998
7581,397.893855004497
7582,389.8804116745976
