,datetime,mean_prcp_imp,prcp_1yr,prcp_2yr,prcp_5yr,int_one,int_two,int_five,1 year ,2 year,5 year,influent_flow_imp,influent_flow_east_imp,influent_flow_west_imp,complete_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,orthophosphate_imp,TIN,performance
66690,7/8/2019 1:00,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,300.44,235.89,66.43,345.31,0.095749,2.565307,0.029068,0.02,2.690124,85.06523765
66691,7/8/2019 1:10,0.006666667,0.006666667,0.00934,0.012993333,0.04,0.05604,0.07796,0.0025,0.0035025,0.0048725,299.48,235.07,66.14,360.03,0.095749,2.565307,0.029068,0.02,2.690124,79.78162148
66692,7/8/2019 1:20,0,0,0,0,0,0,0,0.0025,0.0035025,0.0048725,300.51,236.04,66.31,350.77,0.095749,2.565307,0.029068,0.02,2.690124,83.275099
66693,7/8/2019 1:30,0.013333333,0.013333333,0.01868,0.025986667,0.08,0.11208,0.15592,0.003611111,0.005059167,0.007038056,299.1,234.86,65.96,348.8,0.095749,2.565307,0.029071,0.02,2.690127,83.38348378
66694,7/8/2019 1:40,0.013333333,0.013333333,0.01868,0.025986667,0.08,0.11208,0.15592,0.004722222,0.006615833,0.009203611,300.49,235.99,66.29,351.04,0.095749,2.565307,0.029449,0.02,2.690505,83.17747679
66695,7/8/2019 1:50,0,0,0,0,0,0,0,0.004722222,0.006615833,0.009203611,297.71,233.28,66.21,347.91,0.095749,2.565307,0.029449,0.02,2.690505,83.13795304
66696,7/8/2019 2:00,0.003333333,0.003333333,0.00467,0.006496667,0.02,0.02802,0.03898,0.005,0.007005,0.009745,294.71,230.57,65.84,343.49,0.095749,2.565307,0.029449,0.02,2.690505,83.44813546
66697,7/8/2019 2:10,0.016666667,0.016666667,0.02335,0.032483333,0.1,0.1401,0.1949,0.006388889,0.008950833,0.012451944,283.67,219.64,65.72,331.78,0.095749,2.565307,0.029449,0.02,2.690505,83.04015229
66698,7/8/2019 2:20,0,0,0,0,0,0,0,0.006388889,0.008950833,0.012451944,286.65,222.88,65.45,334.19,0.095749,2.565307,0.029449,0.02,2.690505,83.41531484
66699,7/8/2019 2:30,0.016666667,0.016666667,0.02335,0.032483333,0.1,0.1401,0.1949,0.007777778,0.010896667,0.015158889,285.14,221.74,65.13,332.44,0.095749,2.565307,0.029449,0.02,2.690505,83.41165743
66700,7/8/2019 2:40,0.02,0.02,0.02802,0.03898,0.12,0.16812,0.23388,0.009444444,0.013231667,0.018407222,280.45,216.52,65.55,327.37,0.09482,2.64625,0.029449,0.02,2.770519,83.26974505
66701,7/8/2019 2:50,0,0,0,0,0,0,0,0.009444444,0.013231667,0.018407222,263.58,199.26,65.85,309.94,0.093841,2.731628,0.029449,0.02,2.854918,82.41141209
66702,7/8/2019 3:00,0.02,0.02,0.02802,0.03898,0.12,0.16812,0.23388,0.011111111,0.015566667,0.021655556,265.01,200.67,66.02,311.06,0.093841,2.731628,0.029449,0.02,2.854918,82.62329723
66703,7/8/2019 3:10,0.02,0.02,0.02802,0.03898,0.12,0.16812,0.23388,0.011666667,0.016345,0.022738333,266.59,202.03,66.23,312.51,0.093841,2.731628,0.029449,0.02,2.854918,82.77504783
66704,7/8/2019 3:20,0,0,0,0,0,0,0,0.011666667,0.016345,0.022738333,267.03,202.73,65.96,313.94,0.093841,2.731628,0.029449,0.02,2.854918,82.43268547
66705,7/8/2019 3:30,0.013333333,0.013333333,0.01868,0.025986667,0.08,0.11208,0.15592,0.012777778,0.017901667,0.024903889,266.92,201.87,66.59,314.29,0.093841,2.731628,0.029465,0.02,2.854934,82.25310955
66706,7/8/2019 3:40,0.003333333,0.003333333,0.00467,0.006496667,0.02,0.02802,0.03898,0.013055556,0.018290833,0.025445278,258.06,193.52,66.14,304.64,0.093841,2.745738,0.031357,0.02,2.870936,81.94993412
66707,7/8/2019 3:50,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,252.5,186.77,67.48,297.84,0.093841,2.76062,0.031357,0.02,2.885818,82.04356436
66708,7/8/2019 4:00,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,254.77,188.11,68.38,299.13,0.093841,2.76062,0.031357,0.02,2.885818,82.58821682
66709,7/8/2019 4:10,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,255.63,189.12,68.32,306.36,0.093841,2.76062,0.031357,0.02,2.885818,80.1549114
66710,7/8/2019 4:20,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,251.62,186.22,67.22,305.42,0.093841,2.76062,0.031357,0.02,2.885818,78.61855178
66711,7/8/2019 4:30,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,248.95,184.08,66.72,302.06,0.093841,2.76062,0.031338,0.02,2.885799,78.66639888
66712,7/8/2019 4:40,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,244.79,181.35,65.45,280.92,0.093841,2.779185,0.029068,0.02,2.902094,85.24041015
66713,7/8/2019 4:50,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,242.49,179.13,65.27,242.5,0.093841,2.798767,0.029068,0.02,2.921676,99.99587612
66714,7/8/2019 5:00,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,233.24,153.61,81.54,233.26,0.093841,2.798767,0.029068,0.02,2.921676,99.99142514
66715,7/8/2019 5:10,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,224.33,142.34,84.05,224.33,0.093841,2.798767,0.029068,0.02,2.921676,100
66716,7/8/2019 5:20,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,215.11,132.75,84.42,215.12,0.093841,2.798767,0.029068,0.02,2.921676,99.99535122
66717,7/8/2019 5:30,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,212.92,130.31,84.7,212.92,0.093841,2.798767,0.029087,0.02,2.921695,100
66718,7/8/2019 5:40,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,212.43,130.1,84.42,212.44,0.093841,2.796539,0.031357,0.02,2.921737,99.99529257
66719,7/8/2019 5:50,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,182.5,113.14,71.33,182.51,0.093841,2.794189,0.031357,0.02,2.919387,99.99452055
66720,7/8/2019 6:00,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,173.8,113.9,61.84,173.81,0.093841,2.794189,0.031357,0.02,2.919387,99.99424626
66721,7/8/2019 6:10,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,176.28,115.03,63.16,176.25,0.093841,2.794189,0.031357,0.02,2.919387,100.0170184
66722,7/8/2019 6:20,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,177.07,115.35,63.63,177.08,0.093841,2.794189,0.031357,0.02,2.919387,99.99435252
66723,7/8/2019 6:30,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,177.18,115.28,63.91,177.19,0.093841,2.794189,0.031338,0.02,2.919368,99.99435602
66724,7/8/2019 6:40,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,178.75,116.92,63.9,178.75,0.091984,2.831319,0.029068,0.02,2.952371,100
66725,7/8/2019 6:50,0,0,0,0,0,0,0,0.013055556,0.018290833,0.025445278,216.58,147.74,70.92,216.59,0.090026,2.870483,0.029068,0.02,2.989577,99.99538277
66726,7/8/2019 7:00,0.3,0.3,0.4203,0.5847,1.8,2.5218,3.5082,0.038055556,0.053315833,0.074170278,227.93,150.82,79.3,227.94,0.090026,2.870483,0.029068,0.02,2.989577,99.99561269
66727,7/8/2019 7:10,0.81,0.81,1.13481,1.57869,4.86,6.80886,9.47214,0.105555556,0.147883333,0.205727778,237.55,154.21,85.63,237.56,0.090026,2.870483,0.029068,0.02,2.989577,99.99579036
66728,7/8/2019 7:20,0,0,0,0,0,0,0,0.105555556,0.147883333,0.205727778,233.7,150.26,85.77,233.71,0.090026,2.870483,0.029068,0.02,2.989577,99.99572101
66729,7/8/2019 7:30,0.66,0.66,0.92466,1.28634,3.96,5.54796,7.71804,0.160555556,0.224938333,0.312922778,233.47,149.42,85.39,233.49,0.090026,2.870483,0.029074,0.02,2.989583,99.99143359
66730,7/8/2019 7:40,0.49,0.49,0.68649,0.95501,2.94,4.11894,5.73006,0.201388889,0.282145833,0.392506944,235.43,150.49,85.8,235.44,0.091883,2.885335,0.029831,0.02,3.007049,99.99575245
66731,7/8/2019 7:50,0,0,0,0,0,0,0,0.201388889,0.282145833,0.392506944,238.01,151.85,86.99,238.02,0.093841,2.901001,0.029831,0.02,3.024673,99.9957985
66732,7/8/2019 8:00,0.063333333,0.063333333,0.08873,0.123436667,0.38,0.53238,0.74062,0.206666667,0.28954,0.402793333,238.64,152.05,87.5,238.65,0.093841,2.901001,0.029831,0.02,3.024673,99.99580959
66733,7/8/2019 8:10,0.036666667,0.036666667,0.05137,0.071463333,0.22,0.30822,0.42878,0.208888889,0.292653333,0.407124444,266.19,171.39,95.68,266.19,0.093841,2.901001,0.029831,0.02,3.024673,100
66734,7/8/2019 8:20,0,0,0,0,0,0,0,0.208888889,0.292653333,0.407124444,308.04,209.23,99.71,308.06,0.093841,2.901001,0.029831,0.02,3.024673,99.99350734
66735,7/8/2019 8:30,0.033333333,0.033333333,0.0467,0.064966667,0.2,0.2802,0.3898,0.211666667,0.296545,0.412538333,307.12,210.26,97.69,307.13,0.093841,2.901001,0.029825,0.02,3.024667,99.99674394
66736,7/8/2019 8:40,0,0,0,0,0,0,0,0.211666667,0.296545,0.412538333,294.61,199.62,95.9,294.62,0.093841,2.918081,0.029068,0.02,3.04099,99.99660568
66737,7/8/2019 8:50,0.13,0.13,0.18213,0.25337,0.78,1.09278,1.52022,0.2225,0.3117225,0.4336525,294.31,199.31,95.96,294.32,0.093841,2.936096,0.029068,0.02,3.059005,99.99660222
66738,7/8/2019 9:00,0.14,0.14,0.19614,0.27286,0.84,1.17684,1.63716,0.234166667,0.3280675,0.456390833,329.52,233.13,97.22,329.53,0.093841,2.936096,0.029068,0.02,3.059005,99.99696528
66739,7/8/2019 9:10,0.14,0.14,0.19614,0.27286,0.84,1.17684,1.63716,0.245833333,0.3444125,0.479129167,366.12,261.01,106.29,366.14,0.093841,2.936096,0.029068,0.02,3.059005,99.99453731
66740,7/8/2019 9:20,0.26,0.26,0.36426,0.50674,1.56,2.18556,3.04044,0.2675,0.3747675,0.5213575,443.43,334.69,109.86,443.44,0.093841,2.936096,0.029068,0.02,3.059005,99.99774485
66741,7/8/2019 9:30,0.07,0.07,0.09807,0.13643,0.42,0.58842,0.81858,0.273333333,0.38294,0.532726667,539.31,425.68,114.95,539.35,0.093841,2.936096,0.029068,0.02,3.059005,99.99258312
66742,7/8/2019 9:40,0.035,0.035,0.049035,0.068215,0.21,0.29421,0.40929,0.27625,0.38702625,0.53841125,506.14,413.21,94.14,506.15,0.093841,2.952433,0.029068,0.02,3.075342,99.99802426
66743,7/8/2019 9:50,0.05,0.05,0.07005,0.09745,0.3,0.4203,0.5847,0.280416667,0.39286375,0.546532083,537.62,457.17,82.57,538.47,0.093841,2.969666,0.029068,0.02,3.092575,99.84189576
66744,7/8/2019 10:00,0.006666667,0.006666667,0.00934,0.012993333,0.04,0.05604,0.07796,0.280972222,0.393642083,0.547614861,533.5,455.5,81.7,562.4,0.093841,2.969666,0.029068,0.02,3.092575,94.58294283
66745,7/8/2019 10:10,0.008333333,0.008333333,0.011675,0.016241667,0.05,0.07005,0.09745,0.281666667,0.394615,0.548968333,524.1,444.19,81.25,577.99,0.093841,2.969666,0.029068,0.02,3.092575,89.71761114
66746,7/8/2019 10:20,0.015,0.015,0.021015,0.029235,0.09,0.12609,0.17541,0.282916667,0.39636625,0.551404583,528.74,438.8,91.33,582.92,0.093841,2.969666,0.029068,0.02,3.092575,89.75299769
66747,7/8/2019 10:30,0,0,0,0,0,0,0,0.282916667,0.39636625,0.551404583,500.34,409.62,92.17,559.14,0.093841,2.969666,0.029065,0.02,3.092572,88.24799137
66748,7/8/2019 10:40,0.001666667,0.001666667,0.002335,0.003248333,0.01,0.01401,0.01949,0.283055556,0.396560833,0.551675278,523.01,429.92,94.66,568.73,0.091984,2.779561,0.028687,0.02,2.900232,91.25829334
66749,7/8/2019 10:50,0,0,0,0,0,0,0,0.283055556,0.396560833,0.551675278,579.08,471.49,108.98,585.92,0.090026,2.57904,0.028687,0.02,2.697753,98.81881605
66750,7/8/2019 11:00,0.006666667,0.006666667,0.00934,0.012993333,0.04,0.05604,0.07796,0.283611111,0.397339167,0.552758056,575.74,467.33,109.82,576.1,0.090026,2.57904,0.028687,0.02,2.697753,99.93747178
66751,7/8/2019 11:10,0.043333333,0.043333333,0.06071,0.084456667,0.26,0.36426,0.50674,0.287222222,0.402398333,0.559796111,577.55,461.97,117.29,577.59,0.090026,2.57904,0.028687,0.02,2.697753,99.99307419
66752,7/8/2019 11:20,0,0,0,0,0,0,0,0.287222222,0.402398333,0.559796111,580.37,446.84,135.47,580.96,0.090026,2.57904,0.028687,0.02,2.697753,99.89834071
66753,7/8/2019 11:30,0.04,0.04,0.05604,0.07796,0.24,0.33624,0.46776,0.290555556,0.407068333,0.566292778,573.92,437.67,138.19,575.52,0.090026,2.57904,0.028693,0.02,2.697759,99.7212155
66754,7/8/2019 11:40,0.001666667,0.001666667,0.002335,0.003248333,0.01,0.01401,0.01949,0.290694444,0.407262917,0.566563472,572.08,435.67,138.34,573.87,0.090026,2.547852,0.029449,0.02,2.667327,99.6871067
66755,7/8/2019 11:50,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,573.63,440.97,134.62,574.24,0.090026,2.514954,0.029449,0.02,2.634429,99.89365968
66756,7/8/2019 12:00,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,569.66,438.6,132.99,571.57,0.090026,2.514954,0.029449,0.02,2.634429,99.66471228
66757,7/8/2019 12:10,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,577.43,448.97,130.43,578.52,0.090026,2.514954,0.029449,0.02,2.634429,99.81123253
66758,7/8/2019 12:20,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,581.9,453.76,130.1,581.9,0.090026,2.514954,0.029449,0.02,2.634429,100
66759,7/8/2019 12:30,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,576.64,449.49,129.09,576.65,0.090026,2.514954,0.029446,0.02,2.634426,99.99826582
66760,7/8/2019 12:40,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,573.92,446.65,129.18,573.93,0.090955,2.724365,0.029068,0.02,2.844388,99.9982576
66761,7/8/2019 12:50,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,574.6,448.08,128.46,575.06,0.091934,2.945251,0.029068,0.02,3.066253,99.91994431
66762,7/8/2019 13:00,0,0,0,0,0,0,0,0.290694444,0.407262917,0.566563472,575.12,448.93,128.19,575.94,0.091934,2.945251,0.029068,0.02,3.066253,99.85742106
66763,7/8/2019 13:10,0,0,0,0,0,0,0,0.290138889,0.406484583,0.565480694,582.36,457.78,126.97,582.36,0.091934,2.945251,0.029068,0.02,3.066253,100
66764,7/8/2019 13:20,0.005,0.005,0.007005,0.009745,0.03,0.04203,0.05847,0.290555556,0.407068333,0.566292778,570.66,448.21,124.77,571.7,0.091934,2.945251,0.029068,0.02,3.066253,99.81775488
66765,7/8/2019 13:30,0.005,0.005,0.007005,0.009745,0.03,0.04203,0.05847,0.289861111,0.406095417,0.564939306,566.24,442.21,126.44,566.78,0.091934,2.945251,0.029084,0.02,3.066269,99.90463408
66766,7/8/2019 13:40,0.001666667,0.001666667,0.002335,0.003248333,0.01,0.01401,0.01949,0.288888889,0.404733333,0.563044444,567.9,443.82,126.51,567.9,0.091934,3.083847,0.030975,0.02,3.206756,100
66767,7/8/2019 13:50,0.005,0.005,0.007005,0.009745,0.03,0.04203,0.05847,0.289305556,0.405317083,0.563856528,567.34,443.4,126.25,567.34,0.091934,3.229065,0.030975,0.02,3.351974,100
66768,7/8/2019 14:00,0.021666667,0.021666667,0.030355,0.042228333,0.13,0.18213,0.25337,0.290833333,0.4074575,0.566834167,583.97,460.26,125.99,583.98,0.091934,3.229065,0.030975,0.02,3.351974,99.99828758
66769,7/8/2019 14:10,0.066666667,0.066666667,0.0934,0.129933333,0.4,0.5604,0.7796,0.295,0.413295,0.574955,538.31,413.91,126.82,538.47,0.091934,3.229065,0.030975,0.02,3.351974,99.97027735
66770,7/8/2019 14:20,0,0,0,0,0,0,0,0.295,0.413295,0.574955,542.38,418.92,125.86,542.39,0.091934,3.229065,0.030975,0.02,3.351974,99.99815627
66771,7/8/2019 14:30,0.03,0.03,0.04203,0.05847,0.18,0.25218,0.35082,0.296111111,0.414851667,0.577120556,538.98,415,126.39,538.97,0.091934,3.229065,0.030959,0.02,3.351958,100.0018554
66772,7/8/2019 14:40,0.005,0.005,0.007005,0.009745,0.03,0.04203,0.05847,0.294861111,0.413100417,0.574684306,535.79,410.9,127.3,535.8,0.224196,3.229065,0.029068,0.02,3.482329,99.9981336
66773,7/8/2019 14:50,0,0,0,0,0,0,0,0.294861111,0.413100417,0.574684306,535.14,411.31,126.22,535.14,0.362777,3.229065,0.029068,0.02,3.62091,100
66774,7/8/2019 15:00,0.003333333,0.003333333,0.00467,0.006496667,0.02,0.02802,0.03898,0.293472222,0.411154583,0.571977361,531.78,407.93,126.25,531.79,0.362777,3.229065,0.029068,0.02,3.62091,99.99811952
66775,7/8/2019 15:10,0.003333333,0.003333333,0.00467,0.006496667,0.02,0.02802,0.03898,0.292083333,0.40920875,0.569270417,534.09,411.55,124.89,534.1,0.362777,3.229065,0.029068,0.02,3.62091,99.99812766
66776,7/8/2019 15:20,0,0,0,0,0,0,0,0.292083333,0.40920875,0.569270417,537.09,416.77,122.72,537.1,0.362777,3.229065,0.029068,0.02,3.62091,99.99813811
66777,7/8/2019 15:30,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,534.05,413.8,122.68,534.08,0.362777,3.229065,0.029071,0.02,3.620913,99.99438255
66778,7/8/2019 15:40,0.003333333,0.003333333,0.00467,0.006496667,0.02,0.02802,0.03898,0.290972222,0.407652083,0.567104861,532.11,411.54,122.97,532.11,0.806071,3.36422,0.029449,0.02,4.19974,100
66779,7/8/2019 15:50,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,531.51,411.54,122.31,531.51,1.276398,3.506775,0.029449,0.02,4.812622,100
66780,7/8/2019 16:00,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,531.69,411.73,122.33,531.9,1.276398,3.506775,0.029449,0.02,4.812622,99.9605033
66781,7/8/2019 16:10,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,538.28,419.05,121.59,538.29,1.276398,3.506775,0.029449,0.02,4.812622,99.99814223
66782,7/8/2019 16:20,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,535.47,416.84,121.07,535.48,1.276398,3.506775,0.029449,0.02,4.812622,99.99813248
66783,7/8/2019 16:30,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,532.94,414.03,121.17,532.95,1.276398,3.506775,0.029481,0.02,4.812654,99.99812362
66784,7/8/2019 16:40,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,522.44,403.45,121.11,525.94,1.714528,3.459991,0.033264,0.02,5.207783,99.33006661
66785,7/8/2019 16:50,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,522.64,405.42,119.26,527.44,2.176666,3.410644,0.033264,0.02,5.620574,99.0815858
66786,7/8/2019 17:00,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,523.81,405.83,120.05,528.22,2.176666,3.410644,0.033264,0.02,5.620574,99.15809167
66787,7/8/2019 17:10,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,528.86,411.37,119.47,528.97,2.176666,3.410644,0.033264,0.02,5.620574,99.97920054
66788,7/8/2019 17:20,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,527.37,410.48,119.03,527.6,2.176666,3.410644,0.033264,0.02,5.620574,99.95638736
66789,7/8/2019 17:30,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,524.42,407.66,118.92,526.02,2.176666,3.410644,0.033239,0.02,5.620549,99.69490103
66790,7/8/2019 17:40,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,524.46,407.25,119.39,526.91,2.533401,3.40099,0.030212,0.02,5.964603,99.53285284
66791,7/8/2019 17:50,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,512.73,394.59,120.39,522.55,2.907181,3.390808,0.030212,0.02,6.328201,98.08476196
66792,7/8/2019 18:00,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,503.03,384.98,120.48,534.84,2.907181,3.390808,0.030212,0.02,6.328201,93.67632149
66793,7/8/2019 18:10,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,544.58,425.96,120.75,546.82,2.907181,3.390808,0.030212,0.02,6.328201,99.58867384
66794,7/8/2019 18:20,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,533.64,417.03,118.8,533.66,2.907181,3.390808,0.030212,0.02,6.328201,99.99625216
66795,7/8/2019 18:30,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,530.85,414.46,118.67,530.86,2.907181,3.390808,0.030218,0.02,6.328207,99.99811623
66796,7/8/2019 18:40,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,531.54,415.69,118.14,531.55,2.91277,3.411601,0.030975,0.02,6.355346,99.99811867
66797,7/8/2019 18:50,0,0,0,0,0,0,0,0.290972222,0.407652083,0.567104861,527.38,411.85,117.65,527.71,2.918625,3.433533,0.030975,0.02,6.383133,99.93742652
66798,7/8/2019 19:00,0,0,0,0,0,0,0,0.265972222,0.372627083,0.518379861,526.95,412.01,117.16,527.41,2.918625,3.433533,0.030975,0.02,6.383133,99.91270519
66799,7/8/2019 19:10,0,0,0,0,0,0,0,0.198472222,0.278059583,0.386822361,527.76,413.59,116.43,527.97,2.918625,3.433533,0.030975,0.02,6.383133,99.96020919
66800,7/8/2019 19:20,0,0,0,0,0,0,0,0.198472222,0.278059583,0.386822361,522.46,409.16,115.58,525.56,2.918625,3.433533,0.030975,0.02,6.383133,99.40665314
66801,7/8/2019 19:30,0,0,0,0,0,0,0,0.143472222,0.201004583,0.279627361,518.96,406.14,115,525.17,2.918625,3.433533,0.030972,0.02,6.38313,98.80337598
66802,7/8/2019 19:40,0,0,0,0,0,0,0,0.102638889,0.143797083,0.200043194,515.03,402.95,114.32,525.12,2.801733,3.458038,0.030594,0.02,6.290365,98.04089082
66803,7/8/2019 19:50,0,0,0,0,0,0,0,0.102638889,0.143797083,0.200043194,512.72,401.46,113.5,525.27,2.678298,3.483886,0.030594,0.02,6.192778,97.55227024
66804,7/8/2019 20:00,0,0,0,0,0,0,0,0.097361111,0.136402917,0.189756806,507.55,397.08,112.63,525.15,2.678298,3.483886,0.030594,0.02,6.192778,96.53236134
66805,7/8/2019 20:10,0,0,0,0,0,0,0,0.094305556,0.132122083,0.183801528,503.22,393.78,111.68,525.69,2.678298,3.483886,0.030594,0.02,6.192778,95.53475617
66806,7/8/2019 20:20,0,0,0,0,0,0,0,0.094305556,0.132122083,0.183801528,497.78,389.27,110.7,525.06,2.678298,3.483886,0.030594,0.02,6.192778,94.51966732
66807,7/8/2019 20:30,0,0,0,0,0,0,0,0.091527778,0.128230417,0.178387639,477.85,368.47,111.43,521.15,2.678298,3.483886,0.030604,0.02,6.192788,90.93857905
66808,7/8/2019 20:40,0,0,0,0,0,0,0,0.091527778,0.128230417,0.178387639,455.48,345.94,111.72,525.14,2.415637,3.583735,0.031738,0.02,6.03111,84.70624396
66809,7/8/2019 20:50,0,0,0,0,0,0,0,0.080694444,0.113052917,0.157273472,456.63,347.05,111.85,525.9,2.140426,3.688354,0.031738,0.02,5.860518,84.83016885
66810,7/8/2019 21:00,0,0,0,0,0,0,0,0.069027778,0.096707917,0.134535139,456.01,346.45,111.74,525.96,2.140426,3.688354,0.031738,0.02,5.860518,84.66042411
66811,7/8/2019 21:10,0,0,0,0,0,0,0,0.057361111,0.080362917,0.111796806,454.64,345.42,111.36,525.85,2.140426,3.688354,0.031738,0.02,5.860518,84.33705789
66812,7/8/2019 21:20,0,0,0,0,0,0,0,0.035694444,0.050007917,0.069568472,452.75,343.91,111.01,525.27,2.140426,3.688354,0.031738,0.02,5.860518,83.9823302
66813,7/8/2019 21:30,0,0,0,0,0,0,0,0.029861111,0.041835417,0.058199306,428.49,340.85,90,517.8,2.140426,3.688354,0.031773,0.02,5.860553,79.15703984
66814,7/8/2019 21:40,0,0,0,0,0,0,0,0.026944444,0.037749167,0.052514722,421.89,327.15,97.18,519.19,1.897325,3.727847,0.035934,0.02,5.661106,76.93711631
66815,7/8/2019 21:50,0,0,0,0,0,0,0,0.022777778,0.031911667,0.044393889,440.32,344.65,98.08,531.48,1.642608,3.769226,0.035934,0.02,5.447768,79.296875
66816,7/8/2019 22:00,0,0,0,0,0,0,0,0.022222222,0.031133333,0.043311111,452.6,357.48,97.62,537.45,1.642608,3.769226,0.035934,0.02,5.447768,81.25276182
66817,7/8/2019 22:10,0,0,0,0,0,0,0,0.021527778,0.030160417,0.041957639,465.99,370.15,98.2,537.59,1.642608,3.769226,0.035934,0.02,5.447768,84.63486341
66818,7/8/2019 22:20,0,0,0,0,0,0,0,0.020277778,0.028409167,0.039521389,457.4,362.99,96.73,534.64,1.642608,3.769226,0.035934,0.02,5.447768,83.1132488
66819,7/8/2019 22:30,0,0,0,0,0,0,0,0.020277778,0.028409167,0.039521389,456.06,361.47,96.93,535.45,1.642608,3.769226,0.03588,0.02,5.447714,82.59220278
66820,7/8/2019 22:40,0,0,0,0,0,0,0,0.020138889,0.028214583,0.039250694,456.08,362.27,96,535.65,1.408691,3.770716,0.029449,0.02,5.208856,82.55349939
66821,7/8/2019 22:50,0,0,0,0,0,0,0,0.020138889,0.028214583,0.039250694,451.55,358.46,95.06,535.06,1.161957,3.772278,0.029449,0.02,4.963684,81.50592404
66822,7/8/2019 23:00,0,0,0,0,0,0,0,0.019583333,0.02743625,0.038167917,447.5,356.02,93.49,535.2,1.161957,3.772278,0.029449,0.02,4.963684,80.40223464
66823,7/8/2019 23:10,0,0,0,0,0,0,0,0.015972222,0.022377083,0.031129861,443.71,353.26,92.36,535.35,1.161957,3.772278,0.029449,0.02,4.963684,79.3468707
66824,7/8/2019 23:20,0,0,0,0,0,0,0,0.015972222,0.022377083,0.031129861,436.72,349.01,89.67,532.5,1.161957,3.772278,0.029449,0.02,4.963684,78.06832753
66825,7/8/2019 23:30,0,0,0,0,0,0,0,0.012638889,0.017707083,0.024633194,430.19,344.21,87.97,529.64,1.161957,3.772278,0.029487,0.02,4.963722,76.88230782
66826,7/8/2019 23:40,0,0,0,0,0,0,0,0.0125,0.0175125,0.0243625,425.37,340.37,86.86,525.26,0.940107,3.78569,0.034027,0.02,4.759824,76.51691469
66827,7/8/2019 23:50,0,0,0,0,0,0,0,0.0125,0.0175125,0.0243625,416.54,331.54,86.87,516.59,0.7061,3.799743,0.034027,0.02,4.53987,75.98069813
66828,7/9/2019 0:00,0,0,0,0,0,0,0,0.0125,0.0175125,0.0243625,416.33,331.55,86.63,516.35,0.7061,3.799743,0.034027,0.02,4.53987,75.97578844
66829,7/9/2019 0:10,0,0,0,0,0,0,0,0.0125,0.0175125,0.0243625,411.51,327.33,86.1,511.63,0.7061,3.799743,0.034027,0.02,4.53987,75.67009307
66830,7/9/2019 0:20,0,0,0,0,0,0,0,0.0125,0.0175125,0.0243625,411.35,327.53,85.69,511.42,0.7061,3.799743,0.034027,0.02,4.53987,75.67278473
