,datetime,influent_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,mean_prcp,season,event,,timeDay,,,,,,,,,
10463,6/10/2019 23:00,346.7516667,0.0876555,1.638120667,0.028788333,0,Spring,Dry,23,Night,,,,,,,,,
10464,6/11/2019 0:00,337.7933333,0.086212,1.545563333,0.028483333,0.00125,Spring,Dry,0,Night,,,,,,,,,
10465,6/11/2019 1:00,297.655,0.084357667,1.451043667,0.029745833,0,Spring,Dry,1,Night,,,,,,,,,
10466,6/11/2019 2:00,289.515,0.0790465,1.257323667,0.0288645,0,Spring,Dry,2,Night,,,,,,,,,
10467,6/11/2019 3:00,301.8766667,0.095324833,1.1185705,0.030500667,0,Spring,Dry,3,Night,,,,,,,,,
10468,6/11/2019 4:00,282.165,0.128080833,1.037631167,0.0300255,0,Spring,Dry,4,Night,,,,,,,,,
10469,6/11/2019 5:00,234.945,0.085285,1.0439045,0.029728833,0,Spring,Dry,5,Morning,,,,,,,,,
10470,6/11/2019 6:00,191.69,0.0828615,1.109619,0.030594,0,Spring,Dry,6,Morning,,,,,,,,,
10471,6/11/2019 7:00,191.23,0.0847685,1.092088333,0.0307805,0,Spring,Dry,7,Morning,,,,,,,,,
10472,6/11/2019 8:00,205.5183333,0.086212,1.047600667,0.030984,0,Spring,Dry,8,Morning,,,,,,,,,
10473,6/11/2019 9:00,258.68,0.086212,1.068996167,0.030204,0,Spring,Dry,9,Morning,,,,,,,,,
10474,6/11/2019 10:00,303.025,0.095020333,1.054788833,0.030984,0,Spring,Dry,10,Morning,,,,,,,,,
10475,6/11/2019 11:00,302.3766667,0.114570667,1.061875667,0.029831,0,Spring,Dry,11,Morning,,,,,,,,,
10476,6/11/2019 12:00,306.6066667,0.090489833,0.9426875,0.029831,0,Spring,Dry,12,Afternoon,,,,,,,,,
10477,6/11/2019 13:00,302.7866667,0.091934,0.870056,0.030110667,0,Spring,Dry,13,Afternoon,,,,,,,,,
10478,6/11/2019 14:00,299.1416667,0.091470167,0.8454385,0.0307885,0,Spring,Dry,14,Afternoon,,,,,,,,,
10479,6/11/2019 15:00,300.5916667,0.090489833,0.796203333,0.0303985,0,Spring,Dry,15,Afternoon,,,,,,,,,
10480,6/11/2019 16:00,295.99,0.091006667,0.901217667,0.030695333,0,Spring,Dry,16,Afternoon,,,,,,,,,
10481,6/11/2019 17:00,300.7216667,0.0899735,0.971476167,0.0300175,0,Spring,Dry,17,Evening,,,,,,,,,
10482,6/11/2019 18:00,331.7483333,0.101312,1.220839167,0.030594,0,Spring,Dry,18,Evening,,,,,,,,,
10483,6/11/2019 19:00,332.4583333,0.1191005,1.9866265,0.030314167,0,Spring,Dry,19,Evening,,,,,,,,,
10484,6/11/2019 20:00,323.3516667,0.1200805,2.023552333,0.029728833,0,Spring,Dry,20,Evening,,,,,,,,,
10485,6/11/2019 21:00,291.9016667,0.111683,1.971198167,0.030594,0,Spring,Dry,21,Night,,,,,,,,,
10486,6/11/2019 22:00,258.75,0.090026,1.923319333,0.030314167,0,Spring,Dry,22,Night,,,,,,,,,
10487,6/11/2019 23:00,293.085,0.090026,1.870965,0.029076167,0,Spring,Dry,23,Night,,,,,,,,,
10488,6/12/2019 0:00,313.09,0.0895625,1.870490167,0.027924,0,Spring,Dry,0,Night,,,,,,,,,
10489,6/12/2019 1:00,307.255,0.0885825,1.874084333,0.027924,0,Spring,Dry,1,Night,,,,,,,,,
10490,6/12/2019 2:00,300.1166667,0.090026,1.977844,0.027924,0,Spring,Dry,2,Night,,,,,,,,,
10491,6/12/2019 3:00,290.69,0.090489833,1.97113,0.028576667,0,Spring,Dry,3,Night,,,,,,,,,
10492,6/12/2019 4:00,274.6133333,0.0923975,1.967908833,0.0300345,0,Spring,Dry,4,Night,,,,,,,,,
10493,6/12/2019 5:00,226.4333333,0.0933775,2.010159333,0.028305,0,Spring,Dry,5,Morning,,,,,,,,,
10494,6/12/2019 6:00,221.5,0.092861333,1.955363167,0.028305,0,Spring,Dry,6,Morning,,,,,,,,,
10495,6/12/2019 7:00,242.9383333,0.095749,1.907111,0.028305,0,Spring,Dry,7,Morning,,,,,,,,,
10496,6/12/2019 8:00,261.275,0.095749,1.939459667,0.028305,0,Spring,Dry,8,Morning,,,,,,,,,
10497,6/12/2019 9:00,266.1716667,0.095285333,1.978081167,0.028305,0,Spring,Dry,9,Morning,,,,,,,,,
10498,6/12/2019 10:00,269.9566667,0.093841,1.985745,0.028305,0,Spring,Dry,10,Morning,,,,,,,,,
10499,6/12/2019 11:00,290.7433333,0.093841,1.949225,0.0288645,0,Spring,Dry,11,Morning,,,,,,,,,
10500,6/12/2019 12:00,272.7333333,0.094304667,1.9291175,0.030687167,0,Spring,Dry,12,Afternoon,,,,,,,,,
10501,6/12/2019 13:00,313.905,0.095285333,1.829460667,0.0307885,0,Spring,Dry,13,Afternoon,,,,,,,,,
10502,6/12/2019 14:00,306.9216667,0.093841,1.724548,0.029745833,0,Spring,Dry,14,Afternoon,,,,,,,,,
10503,6/12/2019 15:00,298.0716667,0.093841,1.724548,0.028305,0,Spring,Dry,15,Afternoon,,,,,,,,,
10504,6/12/2019 16:00,297.6433333,0.094304667,1.7502845,0.028211833,0,Spring,Dry,16,Afternoon,,,,,,,,,
10505,6/12/2019 17:00,291.145,0.095285333,1.82685,0.028669833,0,Spring,Dry,17,Evening,,,,,,,,,
10506,6/12/2019 18:00,317.85,0.094304667,1.8306815,0.030322333,0,Spring,Dry,18,Evening,,,,,,,,,
10507,6/12/2019 19:00,311.0216667,0.095285333,1.867675333,0.0288645,0,Spring,Dry,19,Evening,,,,,,,,,
10508,6/12/2019 20:00,301.0866667,0.0933775,1.857673,0.030594,0,Spring,Dry,20,Evening,,,,,,,,,
10509,6/12/2019 21:00,305.8416667,0.098887833,1.849874,0.029941333,0,Spring,Dry,21,Night,,,,,,,,,
10510,6/12/2019 22:00,310.5483333,0.113590167,1.831901833,0.028483333,0,Spring,Dry,22,Night,,,,,,,,,
10511,6/12/2019 23:00,352.4733333,0.091934,1.85852,0.030305333,0.00375,Spring,Dry,23,Night,,,,,,,,,
10512,6/13/2019 0:00,382.2083333,0.091934,1.841057333,0.030500667,0.015,Spring,Dry,0,Night,,,,,,,,,
10513,6/13/2019 1:00,321.5683333,0.096106333,1.817660833,0.030212,0.01125,Spring,Dry,1,Night,,,,,,,,,
10514,6/13/2019 2:00,284.62,0.104927667,1.835801667,0.030305333,0.0325,Spring,Dry,2,Night,,,,,,,,,
10515,6/13/2019 3:00,349.7683333,0.0947155,1.905755,0.0300345,0.03,Spring,Dry,3,Night,,,,,,,,,
10516,6/13/2019 4:00,459.0133333,0.10106,1.904602,0.028211833,0.03125,Spring,Dry,4,Night,,,,,,,,,
10517,6/13/2019 5:00,470.3633333,0.0933775,1.9262355,0.028017167,0.0675,Spring,Dry,5,Morning,,,,,,,,,
10518,6/13/2019 6:00,495.7916667,0.091470167,2.0184665,0.028957667,0.04,Spring,Wet,6,Morning,,,,,,,,,
10519,6/13/2019 7:00,573.4933333,0.098370833,2.138265,0.030322333,0,Spring,Dry,7,Morning,,,,,,,,,
10520,6/13/2019 8:00,545.7283333,0.116014167,2.315097,0.028957667,0.00625,Spring,Dry,8,Morning,,,,,,,,,
10521,6/13/2019 9:00,454.48,0.1113515,2.499694333,0.030508833,0,Spring,Dry,9,Morning,,,,,,,,,
10522,6/13/2019 10:00,364.9066667,0.177765,2.654612167,0.0292545,0,Spring,Dry,10,Morning,,,,,,,,,
10523,6/13/2019 11:00,345.8983333,0.3719415,2.845734,0.031136333,0,Spring,Dry,11,Morning,,,,,,,,,
10524,6/13/2019 12:00,355.6333333,1.041978167,2.936353667,0.034518333,0.00375,Spring,Dry,12,Afternoon,,,,,,,,,
10525,6/13/2019 13:00,331.345,1.330727833,2.894620667,0.0319415,0,Spring,Dry,13,Afternoon,,,,,,,,,
10526,6/13/2019 14:00,334.2016667,1.537036167,2.8811325,0.030305333,0,Spring,Dry,14,Afternoon,,,,,,,,,
10527,6/13/2019 15:00,321.4866667,1.391611333,2.910761,0.031712833,0,Spring,Dry,15,Afternoon,,,,,,,,,
10528,6/13/2019 16:00,332.0383333,0.947764,2.977146833,0.034425167,0,Spring,Dry,16,Afternoon,,,,,,,,,
10529,6/13/2019 17:00,355.2683333,0.496122167,2.9440985,0.031840167,0.02,Spring,Dry,17,Evening,,,,,,,,,
10530,6/13/2019 18:00,368.8,0.276141333,2.917618167,0.030602,0.025,Spring,Dry,18,Evening,,,,,,,,,
10531,6/13/2019 19:00,404.4033333,0.128131667,2.7826155,0.029262667,0,Spring,Dry,19,Evening,,,,,,,,,
10532,6/13/2019 20:00,408.215,0.1231715,2.515501833,0.028593667,0,Spring,Dry,20,Evening,,,,,,,,,
10533,6/13/2019 21:00,392.0833333,0.090492333,2.164001,0.0288645,0,Spring,Dry,21,Night,,,,,,,,,
10534,6/13/2019 22:00,340.4216667,0.091467667,2.098653333,0.030594,0,Spring,Dry,22,Night,,,,,,,,,
10535,6/13/2019 23:00,350.9316667,0.090026,1.873074167,0.030500667,0,Spring,Dry,23,Night,,,,,,,,,
10536,6/14/2019 0:00,351.66,0.090026,1.785873167,0.029652667,0,Spring,Dry,0,Night,,,,,,,,,
10537,6/14/2019 1:00,335.7783333,0.090026,1.744385,0.027924,0,Spring,Dry,1,Night,,,,,,,,,
10538,6/14/2019 2:00,291.9883333,0.090026,1.758574667,0.028483333,0,Spring,Dry,2,Night,,,,,,,,,
10539,6/14/2019 3:00,242.9016667,0.090026,1.814317333,0.030212,0,Spring,Dry,3,Night,,,,,,,,,
10540,6/14/2019 4:00,230.7366667,0.090026,1.8515695,0.029652667,0,Spring,Dry,4,Night,,,,,,,,,
10541,6/14/2019 5:00,231.4716667,0.090026,1.862804333,0.028483333,0,Spring,Dry,5,Morning,,,,,,,,,
10542,6/14/2019 6:00,225.755,0.090492333,1.8853325,0.030118833,0,Spring,Dry,6,Morning,,,,,,,,,
10543,6/14/2019 7:00,218.905,0.473619,1.8763765,0.031136333,0,Spring,Dry,7,Morning,,,,,,,,,
10544,6/14/2019 8:00,225.0866667,1.267014333,1.9230735,0.0333995,0,Spring,Dry,8,Morning,,,,,,,,,
10545,6/14/2019 9:00,235.785,0.091934,1.879486167,0.028576667,0,Spring,Dry,9,Morning,,,,,,,,,
10546,6/14/2019 10:00,295.565,0.091934,1.8164745,0.030500667,0,Spring,Dry,10,Morning,,,,,,,,,
10547,6/14/2019 11:00,328.9433333,0.091467,1.789994167,0.030305333,0,Spring,Dry,11,Morning,,,,,,,,,
10548,6/14/2019 12:00,306.1966667,0.0914265,1.697617,0.029848,0,Spring,Dry,12,Afternoon,,,,,,,,,
10549,6/14/2019 13:00,335.475,0.0943485,1.664891,0.028194667,0,Spring,Dry,13,Afternoon,,,,,,,,,
10550,6/14/2019 14:00,364.6033333,0.090026,1.640432,0.030212,0,Spring,Dry,14,Afternoon,,,,,,,,,
10551,6/14/2019 15:00,343.7516667,0.090493,1.681907333,0.030212,0,Spring,Dry,15,Afternoon,,,,,,,,,
10552,6/14/2019 16:00,316.03,0.091934,1.786675833,0.030305333,0,Spring,Dry,16,Afternoon,,,,,,,,,
10553,6/14/2019 17:00,306.0383333,0.092400667,1.978218333,0.030687167,0,Spring,Dry,17,Evening,,,,,,,,,
10554,6/14/2019 18:00,305.165,0.102243,2.016422167,0.030322333,0,Spring,Dry,18,Evening,,,,,,,,,
10555,6/14/2019 19:00,303.095,0.118838333,2.119952833,0.028305,0,Spring,Dry,19,Evening,,,,,,,,,
10556,6/14/2019 20:00,272.68,0.090026,2.087708,0.0288645,0,Spring,Dry,20,Evening,,,,,,,,,
10557,6/14/2019 21:00,288.055,0.090493,2.086210833,0.030314167,0,Spring,Dry,21,Night,,,,,,,,,
10558,6/14/2019 22:00,311.2033333,0.091467,2.015508333,0.029076167,0,Spring,Dry,22,Night,,,,,,,,,
10559,6/14/2019 23:00,310.0266667,0.090026,1.784637,0.027830667,0,Spring,Dry,23,Night,,,,,,,,,
10560,6/15/2019 0:00,285.795,0.090026,1.702780333,0.028194667,0,Spring,Dry,0,Night,,,,,,,,,
10561,6/15/2019 1:00,279.4616667,0.089559333,1.667029167,0.029652667,0,Spring,Dry,1,Night,,,,,,,,,
10562,6/15/2019 2:00,275.2666667,0.088119,1.544153,0.027924,0,Spring,Dry,2,Night,,,,,,,,,
10563,6/15/2019 3:00,247.9633333,0.088119,1.535403667,0.028017167,0,Spring,Dry,3,Night,,,,,,,,,
10564,6/15/2019 4:00,235.475,0.088119,1.514981333,0.028771167,0,Spring,Dry,4,Night,,,,,,,,,
10565,6/15/2019 5:00,210.4833333,0.088119,1.47742,0.030212,0,Spring,Dry,5,Morning,,,,,,,,,
10566,6/15/2019 6:00,185.8533333,0.088119,1.464093333,0.030212,0,Spring,Dry,6,Morning,,,,,,,,,
10567,6/15/2019 7:00,189.2116667,0.088119,1.462245167,0.030212,0,Spring,Dry,7,Morning,,,,,,,,,
10568,6/15/2019 8:00,188.62,0.087652333,1.4919325,0.029745833,0,Spring,Dry,8,Morning,,,,,,,,,
10569,6/15/2019 9:00,196.8233333,0.086678667,1.495717,0.028771167,0,Spring,Dry,9,Morning,,,,,,,,,
10570,6/15/2019 10:00,226.68,0.088119,1.5306455,0.030212,0,Spring,Dry,10,Morning,,,,,,,,,
10571,6/15/2019 11:00,245.0533333,0.088119,1.497842833,0.030212,0,Spring,Dry,11,Morning,,,,,,,,,
10572,6/15/2019 12:00,270.1133333,0.088119,1.508002333,0.030212,0,Spring,Dry,12,Afternoon,,,,,,,,,
10573,6/15/2019 13:00,324.3833333,0.096521,1.490683167,0.029745833,0,Spring,Dry,13,Afternoon,,,,,,,,,
10574,6/15/2019 14:00,336.4433333,0.11405,1.481443833,0.0284915,0,Spring,Dry,14,Afternoon,,,,,,,,,
10575,6/15/2019 15:00,334.115,0.088119,1.44226,0.029347667,0,Spring,Dry,15,Afternoon,,,,,,,,,
10576,6/15/2019 16:00,310.5233333,0.088119,1.4515955,0.030305333,0,Spring,Dry,16,Afternoon,,,,,,,,,
10577,6/15/2019 17:00,312.82,0.088585667,1.497584333,0.0304075,0,Spring,Dry,17,Evening,,,,,,,,,
10578,6/15/2019 18:00,308.4083333,0.090493,1.581965,0.0300175,0,Spring,Dry,18,Evening,,,,,,,,,
10579,6/15/2019 19:00,299.3366667,0.092400667,1.714993333,0.030594,0,Spring,Dry,19,Evening,,,,,,,,,
10580,6/15/2019 20:00,294.2466667,0.093374333,1.826782,0.030594,0,Spring,Dry,20,Evening,,,,,,,,,
10581,6/15/2019 21:00,277.395,0.092867667,1.863376833,0.030873667,0,Spring,Dry,21,Night,,,,,,,,,
10582,6/15/2019 22:00,284.525,0.096215667,1.977438333,0.031458333,0,Spring,Dry,22,Night,,,,,,,,,
10583,6/15/2019 23:00,297.8266667,0.096255667,1.980149167,0.030594,0,Spring,Dry,23,Night,,,,,,,,,
10584,6/16/2019 0:00,291.375,0.091467,1.956559333,0.029941333,0,Spring,Dry,0,Night,,,,,,,,,
10585,6/16/2019 1:00,287.2933333,0.090026,1.8860145,0.027924,0,Spring,Dry,1,Night,,,,,,,,,
10586,6/16/2019 2:00,281.8083333,0.090026,1.874393,0.028483333,0,Spring,Dry,2,Night,,,,,,,,,
10587,6/16/2019 3:00,244.75,0.090026,1.872069833,0.030212,0,Spring,Dry,3,Night,,,,,,,,,
10588,6/16/2019 4:00,210.61,0.090026,1.817949167,0.030212,0,Spring,Dry,4,Night,,,,,,,,,
10589,6/16/2019 5:00,220.245,0.090026,1.771103333,0.030212,0,Spring,Dry,5,Morning,,,,,,,,,
10590,6/16/2019 6:00,199.2433333,0.090026,1.768799,0.029652667,0,Spring,Dry,6,Morning,,,,,,,,,
10591,6/16/2019 7:00,179.75,0.090026,1.750501667,0.027830667,0,Spring,Dry,7,Morning,,,,,,,,,
10592,6/16/2019 8:00,181.2,0.090026,1.707847333,0.028194667,0,Spring,Dry,8,Morning,,,,,,,,,
10593,6/16/2019 9:00,184.545,0.090026,1.750488,0.029652667,0,Spring,Dry,9,Morning,,,,,,,,,
10594,6/16/2019 10:00,236.445,0.0914265,1.750488,0.028483333,0,Spring,Dry,10,Morning,,,,,,,,,
10595,6/16/2019 11:00,258.185,0.0943485,1.742272833,0.030212,0,Spring,Dry,11,Morning,,,,,,,,,
10596,6/16/2019 12:00,347.5583333,0.090026,1.693020167,0.029652667,0,Spring,Dry,12,Afternoon,,,,,,,,,
10597,6/16/2019 13:00,368.4,0.090026,1.599097667,0.028390167,0,Spring,Dry,13,Afternoon,,,,,,,,,
10598,6/16/2019 14:00,328.9633333,0.090493,1.553668833,0.029551333,0,Spring,Dry,14,Afternoon,,,,,,,,,
10599,6/16/2019 15:00,301.3066667,0.091934,1.611504667,0.029153167,0,Spring,Dry,15,Afternoon,,,,,,,,,
10600,6/16/2019 16:00,315.7966667,0.091467,1.638159,0.029848,0,Spring,Dry,16,Afternoon,,,,,,,,,
10601,6/16/2019 17:00,316.805,0.090493,1.726318167,0.027821833,0,Spring,Dry,17,Evening,,,,,,,,,
10602,6/16/2019 18:00,300.8833333,0.091934,1.920234833,0.028593667,0,Spring,Dry,18,Evening,,,,,,,,,
10603,6/16/2019 19:00,290.0716667,0.092867667,1.979772167,0.028305,0,Spring,Dry,19,Evening,,,,,,,,,
10604,6/16/2019 20:00,277.87,0.094815333,2.1702775,0.028305,0,Spring,Dry,20,Evening,,,,,,,,,
10605,6/16/2019 21:00,289.9416667,0.092867667,2.187580667,0.029051,0,Spring,Dry,21,Night,,,,,,,,,
10606,6/16/2019 22:00,299.0083333,0.099483,2.138435333,0.0311705,0,Spring,Dry,22,Night,,,,,,,,,
10607,6/16/2019 23:00,318.82,0.106339333,2.096920833,0.0300345,0,Spring,Dry,23,Night,,,,,,,,,
10608,6/17/2019 0:00,313.735,0.091934,1.948421,0.0288645,0,Spring,Dry,0,Night,,,,,,,,,
10609,6/17/2019 1:00,287.0433333,0.092400667,1.881973333,0.030500667,0,Spring,Dry,1,Night,,,,,,,,,
10610,6/17/2019 2:00,241.1283333,0.093374333,1.837520833,0.029652667,0,Spring,Dry,2,Night,,,,,,,,,
10611,6/17/2019 3:00,241.3083333,0.091934,1.811092,0.028483333,0.00125,Spring,Dry,3,Night,,,,,,,,,
10612,6/17/2019 4:00,239.5466667,0.094267833,1.757369333,0.029839167,0,Spring,Dry,4,Night,,,,,,,,,
10613,6/17/2019 5:00,215.0783333,0.098670167,1.7745275,0.0285005,0,Spring,Dry,5,Morning,,,,,,,,,
10614,6/17/2019 6:00,203.58,0.090493,1.834411,0.027924,0,Spring,Dry,6,Morning,,,,,,,,,
10615,6/17/2019 7:00,205.9083333,0.091934,1.8276745,0.028390167,0,Spring,Dry,7,Morning,,,,,,,,,
10616,6/17/2019 8:00,209.4133333,0.091934,1.806946,0.0300175,0,Spring,Dry,8,Morning,,,,,,,,,
10617,6/17/2019 9:00,239.105,0.091934,1.808817167,0.029941333,0,Spring,Dry,9,Morning,,,,,,,,,
10618,6/17/2019 10:00,260.4716667,0.091934,1.814575,0.027924,0,Spring,Dry,10,Morning,,,,,,,,,
10619,6/17/2019 11:00,260.1783333,0.091934,1.825428833,0.027924,0,Spring,Dry,11,Morning,,,,,,,,,
10620,6/17/2019 12:00,305.08,0.091934,1.8610715,0.027924,0,Spring,Dry,12,Afternoon,,,,,,,,,
10621,6/17/2019 13:00,368.5,0.091934,1.878086,0.028669833,0,Spring,Dry,13,Afternoon,,,,,,,,,
10622,6/17/2019 14:00,358.0033333,0.091934,1.908805,0.030322333,0,Spring,Dry,14,Afternoon,,,,,,,,,
10623,6/17/2019 15:00,353.7283333,0.092400667,1.9536885,0.029051,0.025,Spring,Dry,15,Afternoon,,,,,,,,,
10624,6/17/2019 16:00,354.045,0.094308,2.0975825,0.031263667,0.02375,Spring,Dry,16,Afternoon,,,,,,,,,
10625,6/17/2019 17:00,393.2233333,0.094815333,2.119088167,0.030322333,0,Spring,Dry,17,Evening,,,,,,,,,
10626,6/17/2019 18:00,452.9383333,0.0989355,2.198433333,0.029051,0,Spring,Dry,18,Evening,,,,,,,,,
10627,6/17/2019 19:00,435.9183333,0.114476167,2.360896,0.031263667,0,Spring,Dry,19,Evening,,,,,,,,,
10628,6/17/2019 20:00,447.9533333,0.099483,2.586496833,0.030975,0,Spring,Dry,20,Evening,,,,,,,,,
10629,6/17/2019 21:00,425.33,0.120342667,2.803812333,0.030415667,0.0025,Spring,Dry,21,Night,,,,,,,,,
10630,6/17/2019 22:00,448.8966667,0.157556833,2.983398,0.028593667,0.015,Spring,Dry,22,Night,,,,,,,,,
10631,6/17/2019 23:00,479.0416667,0.2189615,3.022740167,0.028305,0,Spring,Dry,23,Night,,,,,,,,,
10632,6/18/2019 0:00,482.7233333,0.414623167,3.214806,0.029330667,0,Spring,Dry,0,Night,,,,,,,,,
10633,6/18/2019 1:00,421.8566667,0.780917333,3.433533,0.0326875,0,Spring,Dry,1,Night,,,,,,,,,
10634,6/18/2019 2:00,334.3233333,1.202419833,3.424915,0.033730167,0,Spring,Dry,2,Night,,,,,,,,,
10635,6/18/2019 3:00,302.0233333,1.608894667,3.407804167,0.033679167,0,Spring,Dry,3,Night,,,,,,,,,
10636,6/18/2019 4:00,255.4233333,1.893114667,3.43546,0.030746333,0,Spring,Dry,4,Night,,,,,,,,,
10637,6/18/2019 5:00,238.8633333,2.09465,3.451116167,0.035840833,0,Spring,Dry,5,Morning,,,,,,,,,
10638,6/18/2019 6:00,214.4716667,2.254933167,3.507204,0.034713833,0,Spring,Dry,6,Morning,,,,,,,,,
10639,6/18/2019 7:00,222.0383333,2.791395333,3.485656333,0.0319335,0,Spring,Dry,7,Morning,,,,,,,,,
10640,6/18/2019 8:00,232.825,3.002151,3.393573833,0.0311705,0,Spring,Dry,8,Morning,,,,,,,,,
10641,6/18/2019 9:00,260.8633333,3.247157,3.23822,0.0304075,0,Spring,Dry,9,Morning,,,,,,,,,
10642,6/18/2019 10:00,350.5616667,3.274854,3.218714167,0.029737667,0,Spring,Dry,10,Morning,,,,,,,,,
10643,6/18/2019 11:00,324.8466667,3.158228167,3.16591,0.029501833,0,Spring,Dry,11,Morning,,,,,,,,,
10644,6/18/2019 12:00,285.8683333,2.380725333,3.408022167,0.030523667,0,Spring,Dry,12,Afternoon,,,,,,,,,
10645,6/18/2019 13:00,328.9233333,1.676044833,3.728717833,0.029296667,0,Spring,Dry,13,Afternoon,,,,,,,,,
10646,6/18/2019 14:00,317.1183333,1.040247333,3.8177375,0.034027,0,Spring,Dry,14,Afternoon,,,,,,,,,
10647,6/18/2019 15:00,317.5916667,0.678378,3.868782333,0.033903833,0,Spring,Dry,15,Afternoon,,,,,,,,,
10648,6/18/2019 16:00,316.26,0.3914345,3.830262,0.031357,0,Spring,Dry,16,Afternoon,,,,,,,,,
10649,6/18/2019 17:00,314.7266667,0.205709667,3.680869833,0.0312515,0,Spring,Dry,17,Evening,,,,,,,,,
10650,6/18/2019 18:00,349.5133333,0.144606667,3.518028333,0.0290855,0,Spring,Dry,18,Evening,,,,,,,,,
10651,6/18/2019 19:00,379.485,0.107193,3.216859833,0.029519333,0,Spring,Dry,19,Evening,,,,,,,,,
10652,6/18/2019 20:00,482.9183333,0.107193,2.976115333,0.030887,0,Spring,Dry,20,Evening,,,,,,,,,
10653,6/18/2019 21:00,542.4033333,0.103914333,2.743687833,0.029156,0,Spring,Dry,21,Night,,,,,,,,,
10654,6/18/2019 22:00,567.6683333,0.093841,2.569591833,0.030887,0,Spring,Dry,22,Night,,,,,,,,,
10655,6/18/2019 23:00,545.1016667,0.092904167,2.581978167,0.029120833,0.005,Spring,Dry,23,Night,,,,,,,,,
10656,6/19/2019 0:00,501.35,0.0904945,2.687372167,0.030141667,0,Spring,Dry,0,Night,,,,,,,,,
10657,6/19/2019 1:00,494.0916667,0.092402333,2.819309833,0.028687,0,Spring,Dry,1,Night,,,,,,,,,
10658,6/19/2019 2:00,469.7133333,0.1814245,3.049673833,0.028775,0,Spring,Dry,2,Night,,,,,,,,,
10659,6/19/2019 3:00,431.9433333,0.449110667,3.131783,0.0306115,0,Spring,Dry,3,Night,,,,,,,,,
10660,6/19/2019 4:00,341.1916667,0.8285755,3.185016333,0.031221333,0,Spring,Dry,4,Night,,,,,,,,,
10661,6/19/2019 5:00,254.1083333,2.187612,3.342033667,0.0361225,0,Spring,Dry,5,Morning,,,,,,,,,
10662,6/19/2019 6:00,226.5433333,2.8077605,3.303599167,0.03212,0,Spring,Dry,6,Morning,,,,,,,,,
10663,6/19/2019 7:00,210.62,3.0858915,3.220925167,0.0320145,0,Spring,Dry,7,Morning,,,,,,,,,
10664,6/19/2019 8:00,229.3433333,3.28002,3.251041,0.029866167,0,Spring,Dry,8,Morning,,,,,,,,,
10665,6/19/2019 9:00,307.8066667,3.189714167,3.244143667,0.030594,0,Spring,Dry,9,Morning,,,,,,,,,
10666,6/19/2019 10:00,316.1583333,2.748814333,3.142893,0.030890833,0,Spring,Dry,10,Morning,,,,,,,,,
10667,6/19/2019 11:00,277.0283333,2.2444465,3.107135167,0.0348375,0,Spring,Dry,11,Morning,,,,,,,,,
10668,6/19/2019 12:00,208.9,1.800996833,2.972407333,0.030586167,0,Spring,Dry,12,Afternoon,,,,,,,,,
10669,6/19/2019 13:00,380.885,1.1292855,2.834557667,0.032633833,0,Spring,Dry,13,Afternoon,,,,,,,,,
10670,6/19/2019 14:00,367.735,0.732834833,2.879041667,0.034537,0,Spring,Dry,14,Afternoon,,,,,,,,,
10671,6/19/2019 15:00,359.5916667,0.3326175,2.945501,0.0318185,0,Spring,Dry,15,Afternoon,,,,,,,,,
10672,6/19/2019 16:00,379.8483333,0.181110167,2.796475,0.029489667,0,Spring,Dry,16,Afternoon,,,,,,,,,
10673,6/19/2019 17:00,383.4733333,0.159509667,2.626701,0.029364833,0,Spring,Dry,17,Evening,,,,,,,,,
10674,6/19/2019 18:00,364.455,0.097656,2.4596305,0.029152167,0,Spring,Dry,18,Evening,,,,,,,,,
10675,6/19/2019 19:00,340.7883333,0.097187167,2.3288505,0.030850833,0.06875,Spring,Dry,19,Evening,,,,,,,,,
10676,6/19/2019 20:00,339.4166667,0.09528,2.321139667,0.0310595,0.0825,Spring,Dry,20,Evening,,,,,,,,,
10677,6/19/2019 21:00,336.2233333,0.09431,2.335485833,0.029489667,0.05875,Spring,Dry,21,Night,,,,,,,,,
10678,6/19/2019 22:00,318.4616667,0.09528,2.378156333,0.030256667,0,Spring,Dry,22,Night,,,,,,,,,
10679,6/19/2019 23:00,318.5533333,0.094778833,2.436780833,0.031188333,0,Spring,Dry,23,Night,,,,,,,,,
10680,6/20/2019 0:00,350.675,0.097187167,2.498891167,0.029574167,0,Spring,Dry,0,Night,,,,,,,,,
10681,6/20/2019 1:00,319.9733333,0.096217833,2.480319167,0.030553333,0,Spring,Dry,1,Night,,,,,,,,,
10682,6/20/2019 2:00,286.2916667,0.101876,2.402038,0.029192833,0,Spring,Dry,2,Night,,,,,,,,,
10683,6/20/2019 3:00,193.465,0.115759833,2.391172167,0.030469167,0,Spring,Dry,3,Night,,,,,,,,,
10684,6/20/2019 4:00,207.4583333,0.118168167,2.349545,0.029489667,0,Spring,Dry,4,Night,,,,,,,,,
10685,6/20/2019 5:00,236.6333333,0.111103167,2.329089833,0.028473667,0,Spring,Dry,5,Morning,,,,,,,,,
10686,6/20/2019 6:00,229.7916667,0.093841,2.340682833,0.0286025,0,Spring,Dry,6,Morning,,,,,,,,,
10687,6/20/2019 7:00,226.435,0.093841,2.32058,0.028687,0,Spring,Dry,7,Morning,,,,,,,,,
10688,6/20/2019 8:00,260.8516667,0.09431,2.279783167,0.030172333,0,Spring,Dry,8,Morning,,,,,,,,,
